SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
154583,0,Cash loans,F,N,Y,0,135000.0,332946.0,14796.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329,-23465,365243,-1248.0,-4195,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,0.7632217358522175,0.5916456026966915,0.4400578303966329,0.1268,0.1178,0.9891,,,0.0,0.2759,0.1667,,,,0.0823,,0.198,0.1292,0.1223,0.9891,,,0.0,0.2759,0.1667,,,,0.0857,,0.2096,0.128,0.1178,0.9891,,,0.0,0.2759,0.1667,,,,0.0838,,0.2022,,block of flats,0.1093,Panel,No,1.0,1.0,1.0,1.0,-341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
200174,0,Cash loans,F,N,Y,0,135000.0,1125000.0,29808.0,1125000.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-21446,365243,-9869.0,-4004,,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.5513186879858314,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-535.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0
107007,0,Cash loans,F,N,Y,0,67500.0,545040.0,25537.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018634,-8609,-886,-985.0,-474,,1,1,0,1,0,0,High skill tech staff,2.0,2,2,MONDAY,14,0,0,0,0,0,0,Electricity,0.3706887236160559,0.1005108262791157,0.3807996826489149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-190.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
206592,0,Cash loans,M,Y,N,0,135000.0,454500.0,17608.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-15967,-1546,-3855.0,-4093,14.0,1,1,0,1,1,0,Drivers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.6366864065504665,0.0745726420454985,0.6674577419214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
320584,0,Cash loans,M,N,N,0,112500.0,254700.0,23814.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.015221,-10957,-3161,-4400.0,-3290,,1,1,0,1,1,0,Laborers,1.0,2,2,THURSDAY,10,0,0,0,1,1,0,Trade: type 7,0.2022875953641618,0.6235094072545607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-299.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402673,0,Cash loans,F,Y,Y,0,90000.0,191880.0,19107.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-14555,-7227,-3451.0,-5050,12.0,1,1,1,1,0,0,Medicine staff,2.0,3,3,SATURDAY,9,0,0,0,0,0,0,Medicine,,0.4595099754961586,0.5567274263630174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-2246.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
272684,1,Cash loans,M,N,N,1,157500.0,452385.0,29583.0,373500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-16212,-2344,-5229.0,-4466,,1,1,0,1,0,0,Drivers,3.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4171777970269465,,0.0825,0.0685,0.9801,0.728,0.0121,0.0,0.2069,0.1667,0.2083,0.0354,0.0672,0.0789,0.0,0.0,0.084,0.0711,0.9801,0.7387,0.0122,0.0,0.2069,0.1667,0.2083,0.0362,0.0735,0.0822,0.0,0.0,0.0833,0.0685,0.9801,0.7316,0.0122,0.0,0.2069,0.1667,0.2083,0.036,0.0684,0.0803,0.0,0.0,reg oper spec account,block of flats,0.0686,Panel,No,0.0,0.0,0.0,0.0,-122.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
121727,0,Cash loans,M,Y,N,2,360000.0,1013508.0,29763.0,846000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-16721,-161,-129.0,-242,3.0,1,1,0,1,0,0,Drivers,4.0,2,2,SUNDAY,11,0,0,0,0,1,1,Construction,,0.2928179338359881,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-123.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
139410,0,Cash loans,F,Y,Y,0,180000.0,900000.0,32017.5,900000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.028663,-13012,-1646,-5903.0,-4540,10.0,1,1,0,1,0,0,HR staff,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,Government,0.488111497759045,0.5706288521114341,0.2327247762679433,0.0923,0.0568,0.9911,0.9048,0.0134,0.0968,0.0834,0.3333,0.375,0.0811,0.093,0.1033,0.0,0.004,0.0756,0.0392,0.9896,0.8628,0.0,0.0403,0.0345,0.3333,0.375,0.0646,0.0404,0.0575,0.0,0.0,0.0749,0.0447,0.9896,0.9128,0.0141,0.08,0.069,0.3333,0.375,0.0766,0.118,0.0779,0.0,0.0,reg oper account,block of flats,0.1757,Panel,No,1.0,0.0,1.0,0.0,-995.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,5.0
243721,0,Cash loans,M,Y,Y,0,135000.0,302544.0,14233.5,198000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.009334,-11616,-3040,-5583.0,-3931,9.0,1,1,0,1,0,0,Drivers,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Government,,0.5598763580247114,0.524496446363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-263.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
255683,0,Cash loans,F,N,Y,0,90000.0,675000.0,24799.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-8535,-1328,-6341.0,-1205,,1,1,1,1,1,0,Private service staff,2.0,2,2,THURSDAY,11,0,0,0,1,1,0,Self-employed,0.5080018942319116,0.6789022773633191,0.6041125998015721,0.0866,0.0153,0.9911,0.8776,0.0169,0.0,0.2069,0.1667,0.2083,0.0,0.0689,0.0771,0.0077,0.0047,0.0882,0.0159,0.9911,0.8824,0.017,0.0,0.2069,0.1667,0.2083,0.0,0.0753,0.0804,0.0078,0.005,0.0874,0.0153,0.9911,0.8792,0.017,0.0,0.2069,0.1667,0.2083,0.0,0.0701,0.0785,0.0078,0.0048,reg oper account,block of flats,0.0653,Panel,No,6.0,0.0,6.0,0.0,-984.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
357883,0,Cash loans,M,N,Y,0,225000.0,360000.0,22023.0,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-10759,-440,-5157.0,-189,,1,1,0,1,1,0,Laborers,1.0,1,1,TUESDAY,17,0,0,0,0,0,0,Government,0.3903112795808065,0.6571434004139185,0.2594676548211199,0.3522,0.2211,0.9776,0.6940000000000001,0.0881,0.3864,0.3331,0.3333,0.2638,0.1277,0.2863,0.281,0.0039,0.0104,0.2616,0.1855,0.9777,0.706,0.0846,0.282,0.2414,0.3333,0.375,0.0,0.2277,0.2878,0.0,0.0,0.2946,0.1893,0.9776,0.6981,0.0887,0.32,0.2759,0.3333,0.375,0.0,0.2403,0.2812,0.0039,0.0115,reg oper account,block of flats,0.2041,Panel,No,1.0,0.0,1.0,0.0,-3361.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
107261,0,Cash loans,F,Y,Y,0,117000.0,755190.0,36459.0,675000.0,Unaccompanied,Working,Higher education,Married,With parents,0.003069,-12434,-1140,-898.0,-584,0.0,1,1,0,1,0,0,,2.0,3,3,FRIDAY,16,0,0,0,0,0,0,Other,,0.6441262649035617,0.5744466170995097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,5.0,2.0,-493.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
378929,0,Cash loans,F,N,Y,1,148500.0,808650.0,23773.5,675000.0,Family,State servant,Secondary / secondary special,Married,Municipal apartment,0.00963,-13258,-1143,-7395.0,-4140,,1,1,0,1,0,0,Medicine staff,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Medicine,,0.0579331153249388,0.3893387918468769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-25.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
113472,0,Revolving loans,F,N,N,1,180000.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018029,-10558,-287,-704.0,-3244,,1,1,0,1,0,0,Accountants,2.0,3,3,SATURDAY,11,0,0,0,0,0,0,University,0.5123424796946119,0.6950847487718671,0.6940926425266661,,,0.9781,,,,0.2759,0.1667,,,,,,,,,0.9782,,,,0.2759,0.1667,,,,,,,,,0.9781,,,,0.2759,0.1667,,,,,,,,block of flats,0.085,Panel,No,0.0,0.0,0.0,0.0,-216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
412440,0,Cash loans,F,Y,N,0,126000.0,1354500.0,35860.5,1354500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.028663,-22060,365243,-15842.0,-4736,4.0,1,0,0,1,1,0,,2.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.6760689121948545,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2214.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
195132,0,Cash loans,F,N,Y,0,67500.0,904500.0,38452.5,904500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23719,365243,-7350.0,-4176,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.3344900162186198,0.722392890081304,0.0722,0.0701,0.9821,0.7552,0.0062,0.0,0.1379,0.1667,0.2083,0.049,0.058,0.0669,0.0039,0.0045,0.0735,0.0727,0.9821,0.7648,0.0063,0.0,0.1379,0.1667,0.2083,0.0501,0.0634,0.0697,0.0039,0.0048,0.0729,0.0701,0.9821,0.7585,0.0062,0.0,0.1379,0.1667,0.2083,0.0498,0.059,0.0681,0.0039,0.0046,reg oper account,block of flats,0.057,Block,No,2.0,0.0,2.0,0.0,-529.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
191744,0,Cash loans,F,N,Y,0,180000.0,1223010.0,48501.0,1125000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23296,365243,-4841.0,-4297,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,XNA,,0.1427825403937234,0.7016957740576931,0.0814,0.0851,0.9757,,,0.0,0.1379,0.1667,,0.0694,,0.0706,,0.022,0.083,0.0883,0.9757,,,0.0,0.1379,0.1667,,0.071,,0.0735,,0.0233,0.0822,0.0851,0.9757,,,0.0,0.1379,0.1667,,0.0706,,0.0718,,0.0225,,block of flats,0.0603,Panel,No,1.0,0.0,1.0,0.0,-1851.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
445530,0,Cash loans,F,N,Y,0,243000.0,1024740.0,52452.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.016612,-14282,-1337,-2963.0,-191,,1,1,0,1,0,0,Cooking staff,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,Industry: type 3,,0.381450237576431,0.6313545365850379,0.0289,0.0088,0.9712,0.6192,0.0068,0.0,0.0345,0.0417,0.0833,0.0399,0.0235,0.0108,0.0,0.0,0.0294,0.0091,0.9712,0.6341,0.0069,0.0,0.0345,0.0417,0.0833,0.0408,0.0257,0.0112,0.0,0.0,0.0291,0.0088,0.9712,0.6243,0.0069,0.0,0.0345,0.0417,0.0833,0.0406,0.0239,0.0109,0.0,0.0,reg oper account,block of flats,0.0116,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
250672,1,Cash loans,M,N,N,0,427500.0,1288350.0,41562.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-13613,-2365,-7276.0,-2135,,1,1,1,1,0,0,,2.0,1,1,THURSDAY,16,1,1,0,1,1,0,Business Entity Type 3,0.4457481687457863,0.6507647995068742,0.520897599048938,0.0165,,0.9776,,,0.0,0.069,0.0417,,0.0079,,0.0092,,0.0,0.0168,,0.9777,,,0.0,0.069,0.0417,,0.008,,0.0096,,0.0,0.0167,,0.9776,,,0.0,0.069,0.0417,,0.008,,0.0094,,0.0,,block of flats,0.0113,"Stone, brick",No,0.0,0.0,0.0,0.0,-1453.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
316390,0,Cash loans,F,N,Y,1,67500.0,450000.0,23751.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-10463,-1003,-804.0,-2707,,1,1,1,1,1,0,Sales staff,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Trade: type 3,0.3155813824287461,0.5894565435398744,0.1766525794312139,0.066,0.0459,0.9851,0.7959999999999999,0.0065,0.0,0.1379,0.1667,0.0417,0.0656,0.0534,0.0566,0.0019,0.0198,0.0315,0.0429,0.9816,0.7583,0.0042,0.0,0.069,0.1667,0.0417,0.048,0.0275,0.028,0.0,0.0,0.0666,0.0459,0.9851,0.7987,0.0065,0.0,0.1379,0.1667,0.0417,0.0668,0.0543,0.0576,0.0019,0.0203,not specified,block of flats,0.0235,"Stone, brick",No,6.0,3.0,6.0,1.0,-202.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
249218,0,Cash loans,M,Y,N,0,256500.0,2013840.0,53253.0,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-17517,-1981,-3417.0,-1008,8.0,1,1,1,1,1,0,Security staff,2.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6496258475162829,0.4436153084085652,0.0728,0.0601,0.9791,0.7144,0.0167,0.0,0.2069,0.1667,0.2083,0.0583,,0.0965,,0.0226,0.0945,0.0,0.9791,0.7256,0.0169,0.0,0.2069,0.1667,0.2083,0.0552,,0.0886,,0.0104,0.0937,0.0601,0.9791,0.7182,0.0168,0.0,0.2069,0.1667,0.2083,0.0593,,0.0869,,0.0101,reg oper account,block of flats,0.069,Panel,No,0.0,0.0,0.0,0.0,-303.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
283259,0,Cash loans,F,N,Y,0,202500.0,450000.0,22018.5,450000.0,Family,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014464,-17311,-815,-6206.0,-867,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,4,0,0,0,0,1,1,Business Entity Type 3,0.6429279643332754,0.5409879513700432,0.7194907850918436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2160.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
206789,1,Cash loans,F,N,Y,1,225000.0,1008337.5,51615.0,828000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-15032,-224,-8552.0,-528,,1,1,0,1,0,0,,3.0,2,2,MONDAY,14,0,0,0,0,1,1,Business Entity Type 3,0.560489988410379,0.0431042789657544,0.1253078784282391,,,0.9762,,,,,,,,,0.0076,,,,,0.9762,,,,,,,,,0.0079,,,,,0.9762,,,,,,,,,0.0077,,,,,0.0061,,No,0.0,0.0,0.0,0.0,-275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,6.0
350257,0,Cash loans,F,N,N,0,112500.0,819432.0,24088.5,684000.0,Unaccompanied,Working,Higher education,Widow,Municipal apartment,0.006305,-23181,-730,-8933.0,-2304,,1,1,0,1,1,0,Sales staff,1.0,3,3,SATURDAY,9,0,0,0,0,0,0,Self-employed,,0.6601032264036097,0.4776491548517548,,,0.9876,,0.0202,,,0.1667,,,,0.1204,,0.0051,,,0.9876,,0.0204,,,0.1667,,,,0.1254,,0.0054,,,0.9876,,0.0203,,,0.1667,,,,0.1226,,0.0052,,block of flats,0.1068,Panel,No,0.0,0.0,0.0,0.0,-880.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
242557,0,Cash loans,F,Y,Y,0,135000.0,592560.0,40216.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-17224,-7066,-4390.0,-550,8.0,1,1,0,1,1,0,Cooking staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Other,0.6609749425453016,0.7072531050239979,0.7281412993111438,0.0866,0.0,0.9861,0.8096,0.0069999999999999,0.08,0.0345,0.4583,0.5,0.0861,0.0698,0.0801,0.0039,0.0,0.0882,0.0,0.9861,0.8171,0.0069999999999999,0.0806,0.0345,0.4583,0.5,0.0881,0.0762,0.0834,0.0039,0.0,0.0874,0.0,0.9861,0.8121,0.0069999999999999,0.08,0.0345,0.4583,0.5,0.0876,0.071,0.0815,0.0039,0.0,reg oper account,block of flats,0.063,"Stone, brick",No,0.0,0.0,0.0,0.0,-1194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
454020,0,Cash loans,M,Y,N,1,225000.0,239850.0,22194.0,225000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.010032,-15548,-1868,-6953.0,-4124,12.0,1,1,0,1,0,0,Drivers,3.0,2,2,MONDAY,11,0,0,0,0,0,0,Government,,0.6692413891536313,0.6512602186973006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
455120,0,Revolving loans,F,N,N,0,81000.0,225000.0,11250.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.014464,-8229,-195,-8194.0,-900,,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.5749845189407192,0.7338145369642702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0
235114,0,Cash loans,F,N,Y,0,202500.0,405000.0,27063.0,405000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.026392,-23129,365243,-4493.0,-4949,,1,0,0,1,1,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,XNA,0.830094477930322,0.7256920570784775,0.5884877883422673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
420108,0,Cash loans,F,N,Y,0,315000.0,691020.0,22419.0,495000.0,Children,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-19356,-2104,-13131.0,-2895,,1,1,0,1,0,0,,2.0,1,1,MONDAY,17,0,0,0,0,0,0,Business Entity Type 2,,0.6084738739667993,,0.0825,0.0009,0.9752,0.66,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.0137,0.0672,0.064,0.0,0.0,0.084,0.0009,0.9752,0.6733,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.014,0.0735,0.0667,0.0,0.0,0.0833,0.0009,0.9752,0.6645,0.0069999999999999,0.0,0.1379,0.1667,0.2083,0.014,0.0684,0.0652,0.0,0.0,reg oper account,block of flats,0.0504,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
162819,0,Cash loans,M,N,Y,1,157500.0,675000.0,29862.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11933,-1766,-1570.0,-4470,,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.6609417114977681,0.4884551844437485,0.0608,0.0648,0.9752,,,0.0,0.1034,0.1667,,0.0135,,0.0488,,0.0055,0.062,0.0672,0.9752,,,0.0,0.1034,0.1667,,0.0138,,0.0508,,0.0058,0.0614,0.0648,0.9752,,,0.0,0.1034,0.1667,,0.0137,,0.0496,,0.0056,,block of flats,0.0395,"Stone, brick",No,4.0,0.0,4.0,0.0,-2367.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
294368,0,Cash loans,M,N,Y,1,225000.0,941472.0,37467.0,841500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00963,-15892,-2189,-7638.0,-4047,,1,1,0,1,0,0,Managers,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Trade: type 1,,0.5663266692856679,0.7338145369642702,0.0825,0.0819999999999999,0.9757,,,0.0,0.1379,0.1667,,0.0527,,0.0701,,0.0,0.084,0.0851,0.9757,,,0.0,0.1379,0.1667,,0.0539,,0.0731,,0.0,0.0833,0.0819999999999999,0.9757,,,0.0,0.1379,0.1667,,0.0536,,0.0714,,0.0,,block of flats,0.06,Panel,No,0.0,0.0,0.0,0.0,-748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
